,avg_houshold_size,nonfamily_housholds%,lonely_housholder%,lonely_housholder_over65%,housholders_grandparents_responsible_for_grandchildren%,"not_us_citizen(abs, people)",geoid,unemployed%,median_houshold_income,mean_houshold_income,total_housing_units,avg_year_built,occupied_housing_units%,vacant_housing_units%,total_population,median_age,not_us_citizen%
2061,2.8,31.77874186550976,29.067245119305852,13.1236442516269,0.0,174,36081063500,9.1,54865,76877,1000,1931.745,92.2,7.8,2609,38.3,6.669221924108854
2062,3.65,15.263819095477388,13.693467336683419,3.5175879396984926,3.1407035175879394,805,36081065600,7.0,78314,99763,1665,1961.578078078078,95.6,4.4,5816,37.8,13.841127922971113
2063,3.74,14.271356783919597,11.457286432160805,7.135678391959798,6.432160804020102,400,36081066000,2.9,96150,95035,1061,1954.3162111215836,93.8,6.2,3724,39.0,10.741138560687432
2064,2.45,33.10727496917386,29.038224414303325,13.440197287299625,0.0,897,36081068300,6.8,52005,66364,1693,1959.6358535144714,95.8,4.2,3991,46.9,22.475570032573287
2065,2.42,42.58373205741627,37.70334928229665,15.023923444976075,3.062200956937799,331,36047007000,5.4,50380,82331,1136,1951.6654929577467,92.0,8.0,2552,41.7,12.970219435736677
2066,3.7,13.536121673003805,8.745247148288973,5.475285171102662,9.201520912547528,1980,36047010600,6.4,41047,52162,1393,1938.2961234745153,94.4,5.6,4862,35.9,40.723981900452486
2067,3.18,23.429416112342945,18.625277161862527,9.016999260901699,6.947524020694753,1579,36047010800,7.6,38042,47953,1441,1937.722068008328,93.9,6.1,4303,37.3,36.69532884034395
2068,2.48,48.46938775510204,21.1734693877551,2.9336734693877546,0.3826530612244898,208,36047012100,2.7,101786,123108,860,1940.5918604651165,91.2,8.8,1948,34.6,10.677618069815194
2069,2.52,47.35576923076921,26.5625,3.3653846153846154,1.3221153846153846,255,36047012902,3.6,110694,153613,963,1925.1957424714435,86.4,13.6,2114,34.0,12.06244087038789
2070,2.31,47.566826593557224,31.5284441398218,7.402330363262509,0.8910212474297465,276,36047013700,5.8,109081,126952,1572,1937.3320610687024,92.8,7.2,3494,37.2,7.899255867200916
2071,2.57,43.453644727530076,22.71762208067941,3.892427459306441,1.840056617126681,408,36047014300,3.8,102470,118842,1569,1939.2775653282345,90.1,9.9,3631,34.1,11.236573946571191
2072,2.49,38.052568697729996,25.866188769414574,10.93189964157706,0.0,245,36047015100,5.3,122456,181052,1698,1935.8975265017666,98.6,1.4,4185,36.3,5.854241338112306
2073,2.08,46.23655913978494,38.40245775729647,8.90937019969278,0.0,318,36047015700,3.6,120272,152095,2112,1928.1529356060605,92.5,7.5,4079,37.7,7.796028438342731
2074,2.38,42.991035044824784,29.095354523227385,7.294213528932357,0.0,157,36047016500,1.8,152143,249570,2533,1924.0203316225816,96.9,3.1,5859,36.7,2.6796381635091313
2075,3.24,21.630804077010197,16.874292185730464,3.9637599093997737,0.0,815,36047017800,7.9,60733,65465,930,1952.34623655914,94.9,5.1,3058,35.9,26.651406147809027
2076,2.65,41.239721695129674,31.05629348513599,12.83997469955724,3.542061986084757,242,36047017900,10.7,52266,80374,1690,1967.6733727810647,93.6,6.4,4540,37.4,5.330396475770925
2077,2.62,56.26794258373206,26.69856459330144,7.272727272727272,0.0,207,36047019100,5.5,86225,112453,1261,1954.2335448057095,82.9,17.1,2826,29.6,7.32484076433121
2078,2.8,31.118314424635333,28.444084278768234,7.455429497568883,4.294975688816857,1029,36047036200,7.9,31250,52058,1471,1952.8120326308635,83.9,16.1,3480,35.9,29.56896551724138
2079,3.32,29.25495557074505,25.700615174299386,11.825017088174985,1.2303485987696514,1570,36047036600,6.4,37414,60698,1544,1949.6262953367875,94.8,5.2,5165,37.5,30.396902226524684
2080,2.84,30.560747663551407,22.149532710280365,9.065420560747665,4.018691588785047,630,36047112000,11.7,24135,39924,1325,1944.2283018867927,80.8,19.2,3048,33.5,20.669291338582678
2081,2.7,46.086369770580305,36.84210526315789,7.489878542510121,1.8218623481781373,633,36047113000,14.4,31615,45869,1600,1957.275625,92.6,7.4,4000,32.2,15.825
2082,3.2,21.440261865793783,17.51227495908347,7.201309328968903,9.983633387888707,136,36047113200,10.2,59792,72750,718,1974.625348189415,85.1,14.9,1956,32.9,6.952965235173824
2083,2.64,36.33975481611208,28.7215411558669,16.374781085814362,2.539404553415061,33,36043011002,7.3,44500,53380,1593,1964.3003766478346,71.7,28.3,3062,41.9,1.077726975832789
2084,2.41,32.28346456692913,28.418038654259124,13.027916964924838,0.0,5,36043011302,8.6,51025,61856,1565,1972.5862619808304,89.3,10.7,3381,47.2,0.14788524105294293
2085,2.66,25.938566552901026,20.52047781569966,9.812286689419796,0.5972696245733788,57,36043010100,5.1,57703,64761,2809,1961.0450338198648,83.4,16.6,6303,43.5,0.9043312708234174
2086,2.32,32.92682926829269,28.726287262872628,16.260162601626014,0.0,9,36043010502,3.5,45833,69723,760,1965.5526315789475,97.1,2.9,1719,51.1,0.5235602094240838
2087,2.67,27.237654320987648,21.296296296296298,12.345679012345679,0.6172839506172839,19,36043010900,5.9,63190,70720,1484,1960.4588948787061,87.3,12.7,3461,43.9,0.5489742848887604
2088,2.34,46.55493482309125,30.446927374301676,16.945996275605214,5.027932960893856,0,36043010501,9.7,44167,47543,1194,1934.4581239530987,89.9,10.1,2551,38.8,0.0
2089,2.63,34.63745435576421,25.40427751695357,10.015649452269171,2.0865936358894106,28,36043010300,8.4,55583,65672,2059,1945.2950461389025,93.1,6.9,5156,37.5,0.5430566330488751
2090,2.46,41.185076810534014,34.308705193855154,14.337966349670813,0.7315288953913679,0,36043010400,11.7,32939,48114,1657,1937.8101991551,82.5,17.5,3380,38.6,0.0
2091,2.59,31.13261240751281,26.75014228799089,13.261240751280592,2.5611838360842345,39,36043011400,7.4,51953,69903,2095,1962.86276849642,83.9,16.1,4564,44.1,0.8545135845749343
2092,2.38,41.43763213530655,30.937279774489078,10.711768851303734,0.4228329809725159,34,36043010201,10.0,45417,54790,1633,1937.4118187385181,86.9,13.1,3373,45.0,1.0080047435517345
2093,2.52,31.784582893347412,28.299894403379092,12.35480464625132,1.5839493136219642,6,36043011001,8.8,44522,54581,1076,1935.3457249070632,88.0,12.0,2406,34.9,0.24937655860349126
2094,2.31,36.82008368200837,28.87029288702929,10.181311018131103,0.0,0,36043011301,9.3,79271,74179,840,1950.2559523809525,85.4,14.6,1666,51.4,0.0
2095,2.25,42.56784123126772,39.368165249088705,13.32523288780883,0.5670311867152693,43,36043011200,10.7,47696,56608,2939,1942.4465804695474,84.0,16.0,6191,38.2,0.6945566144403166
2096,2.02,51.94274028629857,37.73006134969325,16.768916155419227,0.6134969325153374,27,36043011100,6.4,37689,43286,1180,1939.707627118644,82.9,17.1,2009,42.6,1.3439522150323544
2097,2.44,34.34807581849512,29.17863296955773,16.312464101091326,1.8954623779437103,77,36069050301,4.3,55446,68343,1931,1947.1903158984985,90.2,9.8,4440,48.0,1.7342342342342343
2098,2.27,34.67741935483871,28.064516129032253,15.806451612903226,0.9139784946236559,18,36069051300,7.9,57240,74765,2450,1961.3142857142857,75.9,24.1,4262,48.9,0.4223369310183012
2099,2.15,40.63342318059299,36.79245283018868,23.58490566037736,1.2803234501347711,84,36069051500,9.8,50766,63453,1606,1966.586550435865,92.4,7.6,3248,47.5,2.586206896551724
2100,2.5,25.4726368159204,21.243781094527364,8.407960199004973,1.4427860696517412,23,36069052000,3.2,64620,74008,3198,1961.7489055659787,62.9,37.1,5029,51.3,0.45734738516603696
2101,2.53,31.549893842887467,27.3036093418259,10.955414012738855,4.288747346072187,126,36069050202,1.6,74772,89792,2434,1983.9835661462612,96.8,3.2,5991,36.6,2.103154732098147
2102,2.22,47.93627805937727,38.957277335264294,22.447501810282407,1.1585807385952207,38,36069050800,8.7,43125,71081,1437,1952.2418232428672,96.1,3.9,3129,42.8,1.214445509747523
2103,2.2,47.21407624633432,39.784946236559136,8.113391984359726,0.3910068426197458,40,36069051100,4.6,41542,62697,1127,1944.3952972493344,90.8,9.2,2266,33.2,1.7652250661959399
2104,2.75,27.00490998363339,20.62193126022913,10.229132569558102,1.8821603927986903,51,36069051200,4.0,64808,69175,1301,1966.3770176787089,93.9,6.1,3736,40.7,1.3650963597430408
2105,2.38,36.372549019607845,30.294117647058826,13.235294117647062,2.5490196078431366,50,36069052200,5.4,49643,59977,1236,1954.2718446601941,82.5,17.5,2447,51.0,2.043318348998774
2106,2.43,41.54135338345865,36.090225563909776,22.932330827067666,0.0,133,36081059900,12.3,48750,67708,604,1933.5562913907288,88.1,11.9,1299,50.1,10.238645111624328
2107,2.77,29.887410440122824,25.383828045035823,5.015353121801434,0.9211873080859776,235,36081061900,10.0,82049,85816,1155,1941.595238095238,84.6,15.4,2706,37.7,8.68440502586844
2108,2.73,29.84693877551021,22.70408163265306,7.397959183673469,0.6377551020408163,268,36081062300,1.8,79813,85359,808,1941.9195544554452,97.0,3.0,2137,38.8,12.54094525035096
2109,2.93,24.23945044160942,22.473012757605492,9.224730127576054,7.75269872423945,406,36081062900,6.9,72926,87009,1158,1929.1502590673572,88.0,12.0,2996,35.8,13.551401869158877
2110,2.7,41.00456621004566,32.14611872146118,21.64383561643836,0.0,353,36081063900,6.7,64526,83410,1166,1947.951972555746,93.9,6.1,2965,40.8,11.905564924114671
2111,2.71,34.358974358974365,29.230769230769234,14.871794871794872,1.1965811965811968,140,36081066900,8.7,75664,86293,719,1959.381780250348,81.4,18.6,1584,42.8,8.83838383838384
2112,3.11,28.851540616246496,22.128851540616246,12.605042016806722,3.92156862745098,177,36081068200,5.0,87750,89060,403,1940.045905707196,88.6,11.4,1109,44.0,15.960324616771867
2113,2.33,46.37514384349828,44.07364787111623,21.17376294591484,0.6904487917146145,292,36081069500,5.3,57225,83371,926,1943.1101511879046,93.8,6.2,2029,45.5,14.391325776244454
2114,2.82,28.915662650602414,24.230254350736278,8.835341365461847,1.7402945113788488,226,36081070300,4.6,61797,95235,831,1947.929602888087,89.9,10.1,2104,44.7,10.741444866920153
2115,3.57,18.846694796061886,17.29957805907173,6.047819971870606,5.625879043600564,384,36081018200,11.8,54330,64968,760,1949.171052631579,93.6,6.4,2538,37.6,15.130023640661939
2116,4.11,17.288801571709232,10.609037328094304,5.304518664047151,4.715127701375246,248,36081018600,8.6,73264,92612,560,1941.5267857142856,90.9,9.1,2098,31.0,11.820781696854146
2117,4.13,12.893553223388308,7.796101949025488,0.0,6.296851574212892,611,36081020800,8.4,69650,87353,716,1942.5307262569834,93.2,6.8,2757,32.9,22.16177003989844
2118,3.79,21.74432497013142,14.217443249701313,7.1684587813620055,6.690561529271205,879,36081023600,5.1,58050,72476,887,1945.9024802705746,94.4,5.6,3179,35.8,27.650204466813467
2119,2.57,43.899782135076244,32.51633986928105,9.20479302832244,2.3420479302832238,1835,36081024900,7.8,57150,64930,2125,1952.0529411764705,86.4,13.6,4981,41.6,36.83999196948404
2120,4.06,13.075506445672193,6.077348066298343,2.0257826887661143,8.103130755064457,261,36081025800,12.2,60368,81708,580,1951.6896551724137,93.6,6.4,2203,36.6,11.847480708125284
2121,3.42,31.13207547169811,27.76280323450135,16.846361185983827,3.908355795148248,403,36081026400,12.1,58462,67217,844,1962.149289099526,87.9,12.1,2572,35.8,15.668740279937794
2122,2.95,37.17223650385604,25.96401028277635,9.614395886889461,2.7249357326478147,2356,36081026700,4.9,44656,60325,2246,1951.5373998219054,86.6,13.4,5768,35.4,40.84604715672677
2123,4.03,18.27586206896552,11.89655172413793,3.2758620689655173,3.7931034482758617,371,36081027200,11.0,59412,73935,591,1939.7538071065992,98.1,1.9,2339,35.4,15.86147926464301
2124,3.2,31.684981684981686,20.51282051282051,7.6923076923076925,4.5787545787545785,203,36081027400,7.3,67167,87784,600,1957.5666666666666,91.0,9.0,1745,40.9,11.633237822349571
2125,2.81,42.57627118644068,32.847457627118644,7.932203389830509,1.8644067796610169,4070,36081027700,4.3,52667,66560,3142,1947.0461489497134,93.9,6.1,8299,39.1,49.04205325942885
2126,3.71,25.0,19.527896995708154,7.939914163090128,4.774678111587983,464,36081033000,10.0,75833,87904,2094,1954.3065902578799,89.0,11.0,6921,34.9,6.704233492269903
2127,2.75,32.06307490144547,29.43495400788436,13.3377135348226,1.1169513797634691,1087,36081035100,9.4,55000,69077,1746,1944.0933562428409,87.2,12.8,4178,44.7,26.017233125897558
2128,3.3,27.00964630225081,21.784565916398712,8.19935691318328,0.964630225080386,665,36081035800,8.2,80345,90372,1326,1950.5143288084464,93.8,6.2,4120,38.5,16.14077669902913
2129,3.2,29.571577847439922,26.01880877742947,15.4649947753396,5.6426332288401255,351,36081036600,10.5,70662,77914,1007,1944.753227408143,95.0,5.0,3058,41.8,11.478090255068672
2130,3.88,31.831831831831828,26.126126126126128,7.5075075075075075,4.2042042042042045,700,36081037300,4.3,46694,75850,795,1946.1553459119496,83.8,16.2,2586,29.8,27.068832173240526
2131,4.17,28.59701492537313,24.47761194029851,10.089552238805972,4.0,3234,36081038100,8.0,48933,59148,1857,1958.682014001077,90.2,9.8,7089,32.8,45.61997460854846
2132,3.52,15.41501976284585,8.300395256916996,1.7786561264822136,3.1620553359683794,145,36081039800,9.3,89167,111311,535,1947.2943925233646,94.6,5.4,1781,36.4,8.141493542953397
2133,4.46,15.409309791332262,8.587479935794542,3.531300160513644,12.921348314606742,2086,36081042700,0.2,51518,69497,1291,1955.7749806351667,96.5,3.5,5552,30.7,37.57204610951009
2134,3.55,22.14156079854809,16.424682395644282,6.0798548094373865,4.537205081669692,828,36081044000,20.8,60400,72429,1273,1942.8974862529456,86.6,13.4,3916,33.4,21.144024514811033
2135,2.76,32.070365358592696,28.822733423545326,18.267929634641412,0.0,157,36047054800,6.6,62989,103837,797,1934.2189460476789,92.7,7.3,2068,38.4,7.591876208897485
2136,2.63,48.33625218914185,36.25218914185639,8.93169877408056,0.0,503,36047037500,10.9,38056,53337,1336,1951.7657185628746,85.5,14.5,3042,29.5,16.535174227481917
2137,2.94,34.366925064599485,28.9405684754522,11.757105943152453,4.263565891472869,304,36047116200,11.5,39250,53458,901,1956.2092119866816,85.9,14.1,2276,38.5,13.356766256590511
2138,3.12,21.99170124481328,18.87966804979253,1.5560165975103737,3.5269709543568464,562,36047116600,8.9,40405,61140,1075,1946.5,89.7,10.3,3012,29.4,18.658698539176626
2139,2.56,53.8659793814433,30.498281786941586,5.6701030927835046,3.865979381443299,518,36047040100,9.6,44412,57913,1322,1956.477307110439,88.0,12.0,3244,30.6,15.967940813810111
2140,2.68,35.96026490066225,30.59602649006623,8.47682119205298,1.9867549668874172,442,36047033100,13.0,42438,62451,1587,1928.7722117202268,95.1,4.9,4046,34.6,10.92436974789916
2141,2.49,41.358024691358025,35.699588477366255,10.390946502057613,1.02880658436214,363,36047035700,11.4,27375,42702,1017,1932.954277286136,95.6,4.4,2425,29.4,14.969072164948455
2142,2.49,40.27921406411582,37.797311271975175,8.996897621509824,1.3443640124095142,521,36047090000,12.4,22978,36219,2160,1955.2453703703704,89.5,10.5,4830,32.5,10.786749482401655
2143,3.52,19.123841617523173,16.764953664700926,4.886267902274642,3.1171019376579614,550,36047099600,10.5,69676,99018,1280,1953.96875,92.7,7.3,4240,35.2,12.971698113207546
2144,2.54,27.249357326478147,26.22107969151671,13.367609254498715,0.0,67,36047061200,2.9,86953,134834,420,1942.169047619048,92.6,7.4,990,50.7,6.767676767676768
2145,3.05,37.73357444243521,18.9873417721519,5.003013863773359,0.0,1552,36047044500,5.4,57604,73433,1731,1933.3122472559214,95.8,4.2,5066,31.2,30.635609948677455
2146,4.1,17.24137931034483,15.142428785607194,8.545727136431784,0.0,62,36047047200,4.5,51958,74201,776,1941.583762886598,86.0,14.0,2777,21.6,2.232625135037811
2147,2.7,34.67741935483871,33.145161290322584,21.12903225806452,2.0967741935483875,481,36047054400,8.4,49091,78059,1365,1939.404761904762,90.8,9.2,3344,38.6,14.383971291866029
2148,3.53,16.647398843930635,15.953757225433526,6.2427745664739875,9.248554913294797,313,36047068200,8.6,99583,118361,901,1946.9916759156488,96.0,4.0,3050,38.6,10.262295081967213
2149,3.06,37.293729372937285,23.5973597359736,5.033003300330034,4.702970297029704,646,36047080600,8.1,39870,59930,1287,1951.7828282828282,94.2,5.8,3730,27.8,17.319034852546917
2150,2.88,29.37771345875543,27.641099855282196,16.208393632416787,2.894356005788712,288,36047085400,5.4,50216,66504,775,1939.2096774193549,89.2,10.8,1987,40.0,14.494212380473076
2151,2.07,52.03735144312394,52.03735144312394,25.594227504244486,0.0,405,36047091000,33.9,11560,32611,2549,1954.814240878776,92.4,7.6,4876,37.4,8.305988515176374
2152,2.96,25.496974935177178,24.20051858254105,13.569576490924804,5.790838375108037,389,36047017000,7.9,66510,79324,1244,1936.670418006431,93.0,7.0,3419,40.3,11.377595788242175
2153,1.9,63.8,43.05,17.349999999999998,0.0,437,36047057100,3.3,57614,79278,2217,1937.3317546233648,90.2,9.8,3800,37.0,11.5
2154,2.69,29.291338582677174,22.992125984251967,14.330708661417324,0.0,110,36047070000,5.2,59583,103954,649,1958.7758089368256,97.8,2.2,1715,36.4,6.41399416909621
2155,2.67,26.247987117552327,23.027375201288248,13.848631239935589,1.4492753623188406,64,36047075800,16.6,86625,139998,672,1942.6681547619046,92.4,7.6,1659,50.7,3.8577456298975283
2156,3.01,27.5946275946276,26.984126984126984,14.285714285714285,5.372405372405373,259,36047084000,2.3,49487,65569,871,1941.8639494833524,94.0,6.0,2482,39.2,10.435132957292506
2157,2.92,34.86766398158803,16.455696202531644,6.9044879171461435,1.380897583429229,269,36047014700,6.0,87679,112928,973,1943.8432682425491,89.3,10.7,2535,33.0,10.611439842209073
2158,2.17,54.95125705489995,39.76398152898922,12.878399179066188,5.951770138532582,590,36047021300,16.8,42480,61552,2016,1938.2003968253966,96.7,3.3,4228,34.1,13.954588457899716
2159,3.14,20.783460282916213,18.171926006528835,9.902067464635474,1.8498367791077257,276,36047024600,10.5,46027,70550,973,1932.7579650565265,94.5,5.5,2892,36.0,9.54356846473029
2160,2.58,30.048309178743963,26.956521739130434,4.4444444444444455,0.966183574879227,508,36047030100,14.3,44911,67811,1206,1929.78192371476,85.8,14.2,2675,40.8,18.990654205607477
2161,2.76,24.84679665738161,23.119777158774372,9.860724233983287,1.9498607242339836,443,36047033000,21.9,27965,47206,1860,1964.1424731182801,96.5,3.5,4948,35.9,8.953112368633793
2162,3.4,26.13875262789068,21.723896285914503,12.68395234758234,7.288016818500352,2138,36047021200,8.0,40472,60244,1556,1941.004498714653,91.7,8.3,4858,39.5,44.00988060930424
2163,2.65,38.89427740058196,29.00096993210475,10.66925315227934,3.540252182347236,310,36047038100,7.1,32933,53555,2258,1939.9760850310006,91.3,8.7,5459,33.0,5.6786957318190145
2164,2.83,30.80625752105897,26.83513838748496,6.859205776173287,1.203369434416366,390,36047040400,12.0,52438,72319,945,1937.3666666666666,87.9,12.1,2352,43.9,16.581632653061224
2165,3.43,30.68561872909699,17.224080267558527,9.615384615384617,0.0,1686,36047027600,7.4,53813,84496,1274,1935.622448979592,93.9,6.1,4103,33.7,41.09188398732634
2166,3.33,17.978533094812164,17.978533094812164,7.1556350626118075,14.221824686940966,869,36047038600,12.7,57188,69260,1297,1941.0890516576715,86.2,13.8,3730,40.7,23.297587131367294
2167,2.83,32.38993710691824,25.94339622641509,13.522012578616351,3.459119496855346,1286,36047043000,11.4,37813,47626,1406,1936.1728307254627,90.5,9.5,3602,39.3,35.7023875624653
2168,3.68,20.394736842105264,16.447368421052634,4.714912280701754,3.070175438596491,1007,36047048600,5.9,47981,61807,952,1937.6460084033613,95.8,4.2,3355,30.7,30.014903129657228
2169,2.86,29.510703363914374,22.171253822629968,7.186544342507645,0.0,246,36047052800,2.2,83523,128250,709,1931.4816643159381,92.2,7.8,1868,36.9,13.16916488222698
2170,2.5,37.70609318996416,29.247311827956988,14.551971326164875,0.0,686,36047055000,7.1,60568,71574,1496,1937.0802139037432,93.2,6.8,3496,38.0,19.622425629290618
2171,2.29,46.725440806045334,24.433249370277075,6.4231738035264465,0.0,261,36047058900,6.0,82045,90031,854,1931.4789227166282,93.0,7.0,1817,37.4,14.364336818932305
2172,2.57,33.42490842490842,32.967032967032964,19.230769230769234,0.641025641025641,351,36047062600,11.4,55833,62070,1201,1953.7839300582846,90.9,9.1,2817,45.0,12.460063897763577
2173,3.13,30.176899063475553,26.326742976066605,1.768990634755463,3.537981269510926,411,36005016700,15.8,29549,33762,1002,1972.2714570858286,95.9,4.1,3269,26.9,12.572652187213215
2174,2.32,53.587245349867146,42.604074402125775,13.197519929140832,0.0,648,36005022401,11.6,43150,72860,1166,1936.8113207547171,96.8,3.2,2625,35.7,24.685714285714287
2175,2.28,36.600757257046695,34.96003365586874,20.698359276398822,1.3462347496844762,360,36005002800,6.9,52294,59662,2450,1960.2081632653064,97.0,3.0,5423,42.9,6.638392033929559
2176,2.99,33.23262839879154,32.67155804920156,12.343547690979715,8.372895986189038,1406,36005007900,12.1,26438,34326,2417,1948.2741001241209,95.9,4.1,7051,27.8,19.940433980995603
2177,2.45,46.41434262948207,45.21912350597609,33.26693227091633,0.99601593625498,111,36005015800,4.7,48289,65653,577,1958.6247833622185,87.0,13.0,1234,41.9,8.995137763371151
2178,2.94,28.57142857142857,24.79120879120879,6.417582417582418,4.131868131868131,1374,36005021800,8.3,37008,52185,2449,1938.321968150265,92.9,7.1,6765,35.2,20.31042128603104
2179,3.19,16.96035242290749,15.124816446402349,5.800293685756241,0.6607929515418502,1034,36005033800,12.7,42353,54823,1455,1939.156357388316,93.6,6.4,4350,32.7,23.770114942528735
2180,3.09,26.339285714285715,25.44642857142857,8.928571428571429,1.488095238095238,461,36005036502,10.5,28095,42248,744,1959.7486559139786,90.3,9.7,2182,31.3,21.127406049495875
2181,2.62,28.92441860465117,22.23837209302325,11.773255813953488,0.9689922480620154,38,36067011600,6.4,74094,83500,2221,1957.7021611886535,92.9,7.1,5414,43.2,0.7018840044329516
2182,2.19,47.79270633397313,40.69097888675624,16.89059500959693,2.8790786948176583,31,36067012200,4.5,49727,59222,589,1948.260611205433,88.5,11.5,1149,39.1,2.6979982593559617
2183,2.19,43.348115299334815,35.80931263858093,15.631929046563194,1.88470066518847,53,36067012700,6.5,61524,66105,954,1971.9119496855344,94.5,5.5,1980,47.1,2.6767676767676765
2184,2.66,43.51020408163265,32.734693877551024,9.79591836734694,1.3877551020408163,247,36047026900,9.1,62125,84331,1375,1926.3654545454544,89.1,10.9,3302,36.7,7.480314960629922
2185,2.81,41.98430493273543,30.549327354260093,3.475336322869956,1.289237668161435,614,36047028100,16.0,27265,45948,1902,1964.1198738170347,93.8,6.2,5076,28.8,12.096138691883372
2186,2.86,26.38888888888889,21.990740740740737,7.253086419753088,0.0,951,36047028400,9.5,49200,63445,1413,1935.911889596603,91.7,8.3,3712,40.8,25.61961206896552
2187,2.34,44.84803558191253,35.804299481097104,9.933283914010376,1.7049666419570049,157,36047029300,17.1,38576,67968,1516,1940.3872031662272,89.0,11.0,3156,41.4,4.974651457541191
2188,2.82,37.78280542986426,33.088235294117645,18.947963800904976,6.278280542986425,536,36047030300,14.9,28380,47474,1893,1966.1592709984152,93.4,6.6,5120,30.4,10.46875
2189,1.98,64.20962931401789,44.73796335747764,13.591819343843206,0.7669365146996165,634,36047031500,11.1,53563,70209,2714,1929.789240972734,86.5,13.5,4776,35.3,13.274706867671693
2190,1.73,61.076345431789726,57.07133917396746,21.526908635794744,1.2515644555694618,79,36061001001,4.8,79205,107009,850,1952.858823529412,94.0,6.0,1382,48.4,5.716353111432706
2191,2.05,67.81582600647849,42.919944470152714,3.2623785284590463,0.0,1450,36061000700,2.6,134926,180846,5425,1945.725806451613,79.7,20.3,8881,30.2,16.326990203805877
2192,1.56,80.765639589169,63.398692810457504,3.92156862745098,0.0,320,36061010300,2.6,98901,115669,1321,1966.5401211203634,81.1,18.9,1674,33.6,19.11589008363202
2193,1.76,61.3022113022113,51.24897624897626,18.83701883701884,0.0,874,36061011800,3.1,122537,234429,6019,1954.2283601927234,81.1,18.9,8604,42.4,10.158066015806602
2194,1.7,68.12633210618097,54.83433443131176,13.059484596008526,0.0,861,36061015900,2.5,112263,178706,6336,1937.7634154040404,81.5,18.5,8811,45.8,9.771876064010895
2195,3.15,42.491147677567184,31.139345969589673,7.790043740887315,1.2497396375755052,3795,36061024500,10.2,38579,53817,5170,1932.6373307543522,92.9,7.1,15149,35.8,25.05115849230972
2196,2.46,46.22688655672164,46.22688655672164,22.338830584707647,1.249375312343828,363,36061002000,9.5,14745,23048,2001,1948.7928535732133,100.0,0.0,4920,39.7,7.378048780487805
2197,2.26,45.01607717041801,35.12861736334405,16.559485530546624,1.3665594855305467,325,36061003900,3.4,157652,307544,3218,1953.1485394655067,77.3,22.7,5621,38.7,5.781889343533179
2198,3.83,20.815986677768525,14.737718567860114,6.744379683597003,7.243963363863447,1260,36081080301,3.7,53938,70671,1319,1959.0678544351779,91.1,8.9,4604,36.9,27.367506516072982
2199,2.73,27.559055118110237,22.047244094488192,7.2178477690288725,0.0,587,36081086100,1.9,39677,61956,893,1950.607502799552,85.3,14.7,2082,46.9,28.194044188280497
2200,3.65,16.930572472594395,13.763702801461632,4.6285018270401945,8.891595615103533,689,36081086400,6.6,62039,77232,863,1935.096755504056,95.1,4.9,3001,36.1,22.95901366211263
2201,2.87,10.752688172043008,9.181141439205957,7.526881720430107,0.9098428453267164,11,36081092800,2.4,139226,172225,1302,1937.048387096774,92.9,7.1,3470,48.0,0.3170028818443804
2202,3.1,26.19926199261993,21.094710947109476,9.22509225092251,4.366543665436654,1000,36081093900,3.8,73796,84716,1815,1966.3077134986227,89.6,10.4,5042,40.4,19.833399444664813
2203,3.22,22.65560165975104,21.493775933609964,10.124481327800831,2.572614107883817,327,36081094500,3.9,80568,113148,1428,1959.4873949579835,84.4,15.6,3896,42.8,8.393223819301848
2204,2.97,26.650943396226417,23.231132075471695,11.43867924528302,0.3537735849056604,113,36081098700,3.5,69242,109730,1006,1950.2842942345926,84.3,15.7,2519,39.3,4.485907105994443
2205,3.15,27.339003645200485,22.60024301336573,11.907654921020653,1.9441069258809236,205,36081111300,9.6,85938,120243,889,1953.829583802025,92.6,7.4,2596,42.2,7.896764252696456
2206,2.98,17.04957678355502,11.970979443772672,8.827085852478838,0.7255139056831923,217,36081114100,7.0,120347,133905,876,1933.3641552511413,94.4,5.6,2469,47.9,8.788983394086674
2207,3.49,21.888412017167386,16.88125894134478,8.44062947067239,3.004291845493562,802,36081115500,3.3,52386,83981,738,1937.8807588075879,94.7,5.3,2440,32.9,32.868852459016395
2208,2.8,27.16857610474632,19.476268412438625,11.783960720130933,3.191489361702128,889,36081115700,3.9,52014,70058,1313,1951.426884996192,93.1,6.9,3423,42.9,25.971370143149286
2209,3.24,23.641703377386197,18.208516886930987,6.31424375917768,1.908957415565345,873,36081118500,7.0,43938,63150,731,1948.1990424076607,93.2,6.8,2207,37.7,39.55595831445401
2210,3.22,23.513139695712308,20.33195020746888,8.575380359612723,5.255878284923928,824,36081118700,6.6,38875,63345,795,1949.2987421383648,90.9,9.1,2341,39.8,35.198633062793675
2211,3.4,12.285012285012286,10.073710073710076,4.6683046683046685,9.336609336609337,302,36081119500,7.7,81518,93412,446,1935.6547085201794,91.3,8.7,1390,43.9,21.72661870503597
2212,2.73,32.822857142857146,31.657142857142855,11.314285714285715,1.3714285714285714,1799,36081122701,13.2,56936,82998,4472,1963.6019677996421,97.8,2.2,11979,40.8,15.017948075799314
2213,1.48,52.0,52.0,52.0,0.0,0,36081128300,0.0,46250,85348,25,1954.5,100.0,0.0,37,68.6,0.0
2214,3.16,19.19398907103825,18.23770491803279,9.289617486338797,4.644808743169398,830,36081138501,3.4,65204,87887,1535,1962.4016286644949,95.4,4.6,4625,42.3,17.945945945945947
